conv_id,turn_id,maxidf,num_terms
food_level3_dial30,1,10.063564915273211,5
food_level3_dial30,2,6.937419574656735,9
food_level3_dial30,3,10.063564915273211,6
food_level3_dial30,4,10.063564915273211,5
food_level3_dial30,5,10.063564915273211,8
food_level3_dial30,6,13.180777086364913,10
food_level3_dial30,7,15.665683736152912,11
food_level1_dial14,1,8.702493750282676,6
food_level1_dial14,2,14.056245823718813,4
food_level1_dial14,3,12.298387906166438,6
food_level1_dial14,4,10.609437930804605,3
food_level1_dial14,5,11.733858103428586,7
food_level1_dial14,6,12.298387906166438,4
hobby_level1_dial19,1,14.567071447484803,7
hobby_level1_dial19,2,14.567071447484803,10
hobby_level1_dial19,3,15.665683736152912,6
hobby_level1_dial19,4,11.881494102234651,11
hobby_level1_dial19,5,15.665683736152912,8
hobby_level1_dial19,6,14.972536555592967,10
top25_dial53,1,9.20891408058075,6
top25_dial53,2,9.20891408058075,6
top25_dial53,3,11.02129283701154,7
top25_dial53,4,11.02129283701154,6
top25_dial53,5,15.665683736152912,8
top25_dial53,6,14.567071447484803,5
food_level3_dial31,1,13.180777086364913,5
food_level3_dial31,2,7.408816887178601,9
food_level3_dial31,3,13.873924266924858,10
food_level3_dial31,4,14.972536555592967,5
food_level3_dial31,5,11.002244642040845,5
food_level3_dial31,6,13.267788463354542,8
hobby_level1_dial2,1,14.056245823718813,7
hobby_level1_dial2,2,4.940501886323688,6
hobby_level1_dial2,3,12.298387906166438,6
hobby_level1_dial2,4,15.665683736152912,5
hobby_level1_dial2,5,4.220052586034054,8
hobby_level1_dial2,6,4.220052586034054,7
food_level2_dial14,1,8.438021237424257,5
food_level2_dial14,2,13.586242194473076,8
food_level2_dial14,3,14.056245823718813,4
food_level2_dial14,4,14.972536555592967,3
food_level2_dial14,5,11.188346921674706,3
food_level2_dial14,6,13.180777086364913,6
hobby_level3_dial38,1,14.972536555592967,7
hobby_level3_dial38,2,14.567071447484803,5
hobby_level3_dial38,3,7.3723843774415885,7
hobby_level3_dial38,4,7.3723843774415885,7
hobby_level3_dial38,5,7.3723843774415885,7
