conv_id,turn_id,acc,wacc,mean_similarity,num_edges,num_nodes,num_documents,num_documents_for_network
8046912182434287997,1,0.7943660685192506,0.6007137820484134,0.7110945582389832,2772,100,100,100
-1912962280082850580,1,0.7975594379343677,0.6085811150122448,0.6879945397377014,2659,100,100,100
2246893098232409191,1,0.783690255748036,0.5510663796334263,0.6829187273979187,2627,100,100,100
7635846020280787536,1,0.7647406902802244,0.43870955889889474,0.6407806873321533,2552,100,100,100
6654149506978309894,1,0.7788787539915119,0.6268582312865962,0.6985660195350647,2580,100,100,100
-8835292175356760541,1,0.8065041136847934,0.5857456459861909,0.632142186164856,2769,100,100,100
8170650277582238750,1,0.7596275834810303,0.5081538043218715,0.6822940707206726,2557,100,100,100
-6660773783523571339,1,0.7996913434655977,0.4586258231005618,0.6469053030014038,2596,100,100,100
868307689117499388,1,0.7525368171278924,0.522486996277021,0.6730321049690247,2554,100,100,100
397520341269246278,1,0.7681657636355788,0.5234311122856988,0.6479807496070862,2628,100,100,100
523741593356588219,1,0.8174343949060199,0.6303976716651707,0.7156566381454468,2628,100,100,100
4538565787482403359,1,0.7983374365788712,0.5780313020992035,0.6525326371192932,2613,100,100,100
-3851360129974845835,1,0.7885758133064888,0.6132740163362361,0.7792428135871887,2700,100,100,100
-5961953397065957869,1,0.7926458360470504,0.567296125603962,0.6982268691062927,2638,100,100,100
7601253788127645769,1,0.8255191691024308,0.6325910328741441,0.6998897194862366,2726,100,100,100
1442949720319912555,1,0.7747198183040294,0.5140194162812891,0.666484534740448,2670,100,100,100
-3007427207807477175,1,0.7907007545812155,0.563398837929647,0.7135640978813171,2786,100,100,100
-1848218083180979577,1,0.7865957198051331,0.5765375095485273,0.6919240355491638,2637,100,100,100
5847641587984249627,1,0.8090271666758287,0.6042574568564425,0.6454641222953796,2711,100,100,100
-4832956001585501361,1,0.7691203258824235,0.5227561490763803,0.677288293838501,2548,100,100,100
4752829389087727691,1,0.7819319225688686,0.5722650720460917,0.6737675666809082,2743,100,100,100
3290096170852363061,1,0.8171264792557805,0.559440160572396,0.7069813013076782,2659,100,100,100
-6075526542288860525,1,0.7719793034678745,0.5066560962816151,0.6448187232017517,2452,100,100,100
-1674913842473024073,1,0.7935730229812582,0.6268102379835113,0.7011071443557739,2626,100,100,100
515847854197177035,1,0.7986988481901863,0.596776745695394,0.6928879618644714,2630,100,100,100
-7077726055134514365,1,0.7507051967823857,0.5153366493316931,0.6723276972770691,2519,100,100,100
4841650249938535070,1,0.7741562659089198,0.5533080572259464,0.6876275539398193,2501,100,100,100
3506084177031494214,1,0.7866771362576722,0.5846849971737391,0.7372843027114868,2730,100,100,100
2589698675101585353,1,0.7931420986153901,0.608668260331843,0.6813032627105713,2780,100,100,100
2725335397569975145,1,0.7723051619424441,0.5706113747778176,0.6660714745521545,2680,100,100,100
-455998032194355871,1,0.7846036032539547,0.5571109143760441,0.6873408555984497,2726,100,100,100
-1842840708752197680,1,0.7642117573134324,0.5256824345815879,0.6742479205131531,2518,100,100,100
2238637590520776850,1,0.7876713267833416,0.5920179992028234,0.7015107870101929,2804,100,100,100
6506824030465662343,1,0.7881646061430572,0.5380748824788423,0.7049144506454468,2468,100,100,100
725142630186889333,1,0.7568531125835817,0.4632526618069975,0.6219375729560852,2340,100,100,100
