conv_id,turn_id,mean_similarity,sum_similarity,num_similarity_pairs,num_retrieved_documents
-2701905006672196275,1,0.663912296295166,3286.36572265625,4950,100
-4268291779673036451,1,0.7580480575561523,3752.337890625,4950,100
6635381132510830269,1,0.6861882209777832,3396.6318359375,4950,100
6906756762659846441,1,0.6858760714530945,3395.08642578125,4950,100
41813383673449160,1,0.6746838092803955,3339.684814453125,4950,100
5736313144411923989,1,0.6991292834281921,3460.68994140625,4950,100
2437211415582489495,1,0.6799643039703369,3365.8232421875,4950,100
4121961896432917626,1,0.7553005814552307,3738.73779296875,4950,100
3624155410679767933,1,0.7384645342826843,3655.3994140625,4950,100
5277039265479571506,1,0.7023232579231262,3476.5,4950,100
-3139712300447252950,1,0.6672433614730835,3302.8544921875,4950,100
-2433903014343400592,1,0.719470202922821,3561.37744140625,4950,100
8509594427725708011,1,0.667995274066925,3306.57666015625,4950,100
637466759495656530,1,0.6611149311065674,3272.51904296875,4950,100
4388511442090327281,1,0.670160710811615,3317.29541015625,4950,100
4017581325391763586,1,0.7156924605369568,3542.677734375,4950,100
-970242290152935238,1,0.6725850701332092,3329.296142578125,4950,100
-3051966899537699923,1,0.6430776715278625,3183.234375,4950,100
9031064052174526065,1,0.7504979372024536,3714.96484375,4950,100
5024251034005721621,1,0.7693836092948914,3808.44873046875,4950,100
-2931155045227159791,1,0.7543626427650452,3734.094970703125,4950,100
5872845962420620183,1,0.6792082786560059,3362.0810546875,4950,100
3366606900654441491,1,0.7295050024986267,3611.0498046875,4950,100
3475414091580580387,1,0.6371091604232788,3153.6904296875,4950,100
8704046441982292961,1,0.665817379951477,3295.7958984375,4950,100
