bootstrap_id,feature_combination,metric_name,value
155,regression,auc,0.5669955876454071
155,regression,ap,0.5370513641236847
155,regression,f1,0.4885844748858447
155,regression,accuracy,0.5537848605577689
156,regression,auc,0.5889021195522743
156,regression,ap,0.5861650547409888
156,regression,f1,0.5637860082304527
156,regression,accuracy,0.5776892430278885
157,regression,auc,0.5831846565566458
157,regression,ap,0.5642479307661175
157,regression,f1,0.5258620689655172
157,regression,accuracy,0.5617529880478087
158,regression,auc,0.5910485850885128
158,regression,ap,0.5539880443334719
158,regression,f1,0.517162471395881
158,regression,accuracy,0.5796812749003984
159,regression,auc,0.5896196002578982
159,regression,ap,0.5317402305143848
159,regression,f1,0.5515695067264574
159,regression,accuracy,0.601593625498008
160,regression,auc,0.5740810294429838
160,regression,ap,0.48352107583678405
160,regression,f1,0.5123595505617977
160,regression,accuracy,0.5677290836653387
161,regression,auc,0.5912188473520249
161,regression,ap,0.5410916408715659
161,regression,f1,0.4883720930232558
161,regression,accuracy,0.5617529880478087
162,regression,auc,0.5780744271428802
162,regression,ap,0.5181552657704123
162,regression,f1,0.496551724137931
162,regression,accuracy,0.5637450199203188
163,regression,auc,0.5557742355237476
163,regression,ap,0.487462723955318
163,regression,f1,0.46867749419953597
163,regression,accuracy,0.5438247011952191
164,regression,auc,0.5261237034191317
164,regression,ap,0.5072878004682061
164,regression,f1,0.48497854077253216
164,regression,accuracy,0.5219123505976095
165,regression,auc,0.5775778524357152
165,regression,ap,0.4923057948300533
165,regression,f1,0.5246636771300448
165,regression,accuracy,0.5776892430278885
166,regression,auc,0.5141087516087516
166,regression,ap,0.47193368591357726
166,regression,f1,0.4823008849557522
166,regression,accuracy,0.5338645418326693
167,regression,auc,0.5817821782178217
167,regression,ap,0.48977526144255323
167,regression,f1,0.5047169811320755
167,regression,accuracy,0.5816733067729084
168,regression,auc,0.5760738340322786
168,regression,ap,0.5426126807597241
168,regression,f1,0.5302713987473904
168,regression,accuracy,0.5517928286852589
169,regression,auc,0.6072218607677293
169,regression,ap,0.5145513077351576
169,regression,f1,0.543778801843318
169,regression,accuracy,0.6055776892430279
170,regression,auc,0.5917426772867421
170,regression,ap,0.5237792483061622
170,regression,f1,0.5431034482758621
