conv_id,turn_id,acc,wacc,mean_similarity,num_edges,num_nodes,num_documents,num_documents_for_network
hobby_level1_dial17,6,0.7895884561172062,0.5808989845982758,0.7633170485496521,683,50,100,50
top25_dial23,1,0.8410691839143379,0.6582029817966597,0.70998215675354,688,50,100,50
top25_dial23,2,0.8086567278607656,0.5893754836023876,0.7514017224311829,697,50,100,50
top25_dial23,3,0.8588668961712925,0.6432128703348913,0.7071475982666016,688,50,100,50
top25_dial23,4,0.9116537891587854,0.7155085650511112,0.7178941369056702,770,50,100,50
top25_dial23,5,0.7680735880308256,0.5162596123903939,0.7558829188346863,645,50,100,50
top25_dial23,6,0.8596669498346228,0.6778651025602056,0.7145417928695679,736,50,100,50
food_level3_dial28,1,0.8321873734431874,0.6144722726316689,0.6652740240097046,703,50,100,50
food_level3_dial28,2,0.8554583295205983,0.7062308777126437,0.8052812814712524,742,50,100,50
food_level3_dial28,3,0.7639562868759352,0.556489248177629,0.7745696902275085,631,50,100,50
food_level3_dial28,4,0.7523500336143876,0.553827672692984,0.7902309894561768,641,50,100,50
food_level3_dial28,5,0.7661690867275703,0.6030388972023891,0.786444902420044,635,50,100,50
food_level3_dial28,6,0.7785766751148373,0.612490031734421,0.7937809824943542,720,50,100,50
hobby_level2_dial20,1,0.7910144561936255,0.5679748356482603,0.7594355940818787,682,50,100,50
hobby_level2_dial20,2,0.7803644792146784,0.5600426443258348,0.7310874462127686,674,50,100,50
hobby_level2_dial20,3,0.7769618866331264,0.5470389655230993,0.7671335935592651,669,50,100,50
hobby_level2_dial20,4,0.8283415077558136,0.6477212800207884,0.750378429889679,651,50,100,50
hobby_level2_dial20,5,0.7837520644057487,0.6030921491305827,0.7619099020957947,655,50,100,50
hobby_level2_dial20,6,0.7996968391355702,0.6025647093186006,0.7751913070678711,716,50,100,50
top25_dial50,1,0.8195472072209459,0.6899713736925455,0.8068130016326904,745,50,100,50
top25_dial50,2,0.8293876526274216,0.6206200035069457,0.7990776300430298,732,50,100,50
top25_dial50,3,0.7572051573781029,0.5819510632884124,0.7536712884902954,625,50,100,50
top25_dial50,4,0.7633566333689673,0.5872801518211908,0.7488300204277039,713,50,100,50
top25_dial50,5,0.8316714621375002,0.5991535409312876,0.7906932830810547,707,50,100,50
top25_dial50,6,0.8129084013134906,0.678028450495581,0.8001265525817871,746,50,100,50
hobby_level3_dial34,1,0.7791773245448914,0.5729439495155872,0.7758651971817017,635,50,100,50
hobby_level3_dial34,2,0.8007687609421805,0.5029813432211261,0.8020250797271729,655,50,100,50
hobby_level3_dial34,3,0.8269307600582357,0.6343455004028778,0.784767746925354,711,50,100,50
hobby_level3_dial34,4,0.8163037524552043,0.6268690281790752,0.7926302552223206,677,50,100,50
hobby_level3_dial34,5,0.8381215152896696,0.6192977634790215,0.7228843569755554,735,50,100,50
hobby_level3_dial34,6,0.9226112712954818,0.8304201935753912,0.7500838041305542,789,50,100,50
food_level1_dial10,1,0.7812017718086972,0.5728824377353231,0.7624791264533997,645,50,100,50
food_level1_dial10,2,0.8032913256350822,0.6028679640007389,0.7587078213691711,667,50,100,50
food_level1_dial10,3,0.8211748723702504,0.6016702384548352,0.7624112963676453,708,50,100,50
food_level1_dial10,4,0.7659441432298563,0.514817084623316,0.7614339590072632,621,50,100,50
food_level1_dial10,5,0.7711581145459564,0.6220204489482591,0.736121654510498,666,50,100,50
food_level1_dial10,6,0.8130989303208367,0.5763365734784565,0.7589139938354492,670,50,100,50
food_level2_dial38,1,0.8066142661524828,0.6081714666116219,0.7325568199157715,727,50,100,50
food_level2_dial38,2,0.8209399771222691,0.6461213069992153,0.7257452607154846,678,50,100,50
food_level2_dial38,3,0.8063154488530344,0.6282306837371713,0.7732539176940918,640,50,100,50
food_level2_dial38,4,0.8123104344743617,0.5978013588943044,0.8099415898323059,700,50,100,50
food_level2_dial38,5,0.8518819421126592,0.6541405242934896,0.7086161971092224,743,50,100,50
food_level2_dial38,6,0.8207912067086833,0.7226437587322145,0.8044062852859497,782,50,100,50
food_level2_dial38,7,0.8198712350655895,0.5734531645151704,0.6468701362609863,709,50,100,50
top25_dial24,1,0.8113076433972216,0.6013647615404575,0.6802821159362793,668,50,100,50
top25_dial24,2,0.8119686736821357,0.5300823628140165,0.5633295774459839,696,50,100,50
