bootstrap_id,feature_combination,metric_name,value
191,regression,ap,0.7242528405378847
191,regression,f1,0.6247288503253796
191,regression,accuracy,0.6553784860557769
192,regression,auc,0.6777783069035033
192,regression,ap,0.6683629057890276
192,regression,f1,0.6338582677165354
192,regression,accuracy,0.6294820717131474
193,regression,auc,0.7161705167897119
193,regression,ap,0.7140516048059219
193,regression,f1,0.6247379454926625
193,regression,accuracy,0.6434262948207171
194,regression,auc,0.7227171136653895
194,regression,ap,0.739988348760073
194,regression,f1,0.6532258064516129
194,regression,accuracy,0.6573705179282868
195,regression,auc,0.7059318669101882
195,regression,ap,0.7327364194532402
195,regression,f1,0.6322067594433399
195,regression,accuracy,0.6314741035856574
196,regression,auc,0.7092245989304813
196,regression,ap,0.7114305608779756
196,regression,f1,0.6307385229540918
196,regression,accuracy,0.6314741035856574
197,regression,auc,0.6627332645120305
197,regression,ap,0.6836149080064937
197,regression,f1,0.6049382716049383
197,regression,accuracy,0.6175298804780877
198,regression,auc,0.7004333264551356
198,regression,ap,0.7108128989376159
198,regression,f1,0.6376811594202898
198,regression,accuracy,0.651394422310757
199,regression,auc,0.6599584398976982
199,regression,ap,0.7047673698270251
199,regression,f1,0.6351606805293005
199,regression,accuracy,0.6155378486055777
