bootstrap_id,feature_combination,metric_name,value
16,single_clarity,auc,0.5896172792724517
16,single_clarity,ap,0.4920119721274222
16,single_clarity,f1,0.0
16,single_clarity,accuracy,0.5916334661354582
17,single_clarity,auc,0.5978973509933774
17,single_clarity,ap,0.50680318365502
17,single_clarity,f1,0.0
17,single_clarity,accuracy,0.601593625498008
18,single_clarity,auc,0.566521879021879
18,single_clarity,ap,0.4862078273503917
18,single_clarity,f1,0.0
18,single_clarity,accuracy,0.5557768924302788
19,single_clarity,auc,0.5896604813224212
19,single_clarity,ap,0.504582781828437
19,single_clarity,f1,0.009259259259259259
19,single_clarity,accuracy,0.5737051792828686
20,single_clarity,auc,0.5790663630448927
20,single_clarity,ap,0.4997070815304912
20,single_clarity,f1,0.018518518518518517
20,single_clarity,accuracy,0.5776892430278885
21,single_clarity,auc,0.6209059233449478
21,single_clarity,ap,0.5455769097845622
21,single_clarity,f1,0.009259259259259259
21,single_clarity,accuracy,0.5737051792828686
22,single_clarity,auc,0.6219843451146793
22,single_clarity,ap,0.5427619972057502
22,single_clarity,f1,0.0
22,single_clarity,accuracy,0.5537848605577689
23,single_clarity,auc,0.5865875196232339
23,single_clarity,ap,0.5068345828788393
23,single_clarity,f1,0.0
23,single_clarity,accuracy,0.5816733067729084
24,single_clarity,auc,0.5250326157860404
24,single_clarity,ap,0.4342295945719635
24,single_clarity,f1,0.0
24,single_clarity,accuracy,0.5776892430278885
25,single_clarity,auc,0.5560983397190293
25,single_clarity,ap,0.5358759769523264
25,single_clarity,f1,0.0
25,single_clarity,accuracy,0.5358565737051793
26,single_clarity,auc,0.6231960408684547
26,single_clarity,ap,0.5721842439990716
26,single_clarity,f1,0.0
26,single_clarity,accuracy,0.5318725099601593
27,single_clarity,auc,0.607840263187896
27,single_clarity,ap,0.5344030455654434
27,single_clarity,f1,0.0
27,single_clarity,accuracy,0.5776892430278885
28,single_clarity,auc,0.6173627694656985
28,single_clarity,ap,0.5395202903737374
28,single_clarity,f1,0.0
28,single_clarity,accuracy,0.5737051792828686
29,single_clarity,auc,0.5883153715258083
29,single_clarity,ap,0.5461007569501124
29,single_clarity,f1,0.009259259259259259
